,tuple,relevance,flesch_reading_ease,bigram_entropy,is_general,distinct_3,toxicity,Q_A_eval
900,"['Why does this relate to the difference formula?', 'Thus, when two angles are complementary, we can say that the sine of $$\\(\\theta\\)$$ equals the cofunction of the complement of $$\\(\\theta.\\)$$ Similarly, tangent and cotangent are cofunctions, and secant and cosecant are cofunctions.']",8.27256441116333,5.727,5.71875,0.0,7.0,0.011309455,0.5
901,"['What type of relationships are formed?', 'From these relationships, the cofunction identities are formed.']",9.799427390098572,5.590999999999999,4.142664355548849,0.0,5.0,0.01608456,1.0
902,"['What can you tell me about this cofunction?', 'Recall that you first encountered these identities in The Unit Circle: Sine and Cosine Functions.']",9.402955770492554,7.672,4.807354922057605,0.0,7.0,0.022374803,0.5
903,"['The cofunction identities are summarized in Table 2. What is in the table?', 'Notice that the formulas in the table may also justified algebraically using the sum and difference formulas.']",9.791935086250305,4.441,5.0149973026592525,0.0,13.0,0.009550206,1.0
904,"['Do these have to be the same?', 'For example, using']",9.412877559661865,9.178,3.8073549220576037,0.0,6.0,0.0143253105,1.0
905,"['What does verifying an identity mean?', 'Verifying an identity means demonstrating that the equation holds for all values of the variable.']",9.107678532600403,5.236,4.563856189774724,0.0,5.0,0.007602467,1.0
906,"['What else can you tell me about the study material?', 'It helps to be very familiar with the identities or to have a list of them accessible while working the problems.']",9.293107390403748,7.266,5.129283016944966,0.0,9.0,0.01426248,0.0
907,"['What else can you tell me about the study material?', 'Reviewing the general rules presented earlier may help simplify the process of verifying an identity.']",9.020710587501526,5.0329999999999995,4.857980995127571,0.0,9.0,0.01426248,0.5
908,"[""What's one example of an identity using sum and difference formulas?"", 'Begin with the expression on the side of the equal sign that appears most complex.']",9.918819665908813,6.6739999999999995,4.954196310386876,0.0,11.0,0.009361716,0.0
909,"['What is the expression on the side of the equal sign?', 'Rewrite that expression until it matches the other side of the equal sign.']",9.158985018730164,8.468,4.521640636343318,0.0,10.0,0.011874928,0.0
910,"['What happens when you alter only one side of the equal sign?', 'Occasionally, we might have to alter both sides, but working on only one side is the most efficient.']",9.649050831794739,7.317,5.058813890331201,0.0,11.0,0.015833238,0.0
911,"['What else would you like me to ask you about this topic?', 'Look for opportunities to use the sum and difference formulas.']",9.433845281600952,7.723000000000001,4.7004397181410935,0.0,11.0,0.023906821,0.5
912,"['What else is an opportunity to use the sum and difference formulas?', 'Rewrite sums or differences of quotients as single quotients.']",9.034754633903503,5.236,4.643856189774724,0.0,11.0,0.010492661,0.0
913,"['What else can we learn from this information?', 'If the process becomes cumbersome, rewrite the expression in terms of sines and cosines.']",9.138103723526001,7.723000000000001,4.754887502163469,0.0,7.0,0.019226074,0.5
914,"['What is the next question?', 'Bicycle ramps made for competition (see Figure 1) must vary in height depending on the skill level of the competitors.']",9.257670640945435,6.725,4.954196310386876,0.0,4.0,0.012754552,0.0
915,"['What is the next question?', 'For advanced competitors, the angle formed by the ramp and the ground should be $$\\(\\theta\\)$$ such that $$\\(\\tan\\;\\theta = \\frac{5}{3}.\\)$$']",9.387591481208801,8.468,5.431208948910324,0.0,4.0,0.012754552,0.0
916,"['What is the angle for novices?', 'The angle is divided in half for novices.']",9.630223512649536,8.975,4.058813890331202,0.0,5.0,0.023317585,0.5
917,"['What else should I do now?', 'In this section, we will investigate three additional categories of identities that we can use to answer questions such as this one.']",9.35400903224945,6.573,5.044394119358453,0.0,5.0,0.020607091,0.0
918,"['What are the formulas?', 'In the previous section, we used addition and subtraction formulas for trigonometric functions.']",8.762171864509583,4.593,4.459431618637297,0.0,3.0,0.013697007,1.0
919,"['What are they used for?', 'Now, we take another look at those same formulas.']",9.387601017951965,8.975,4.247927513443585,0.0,4.0,0.016210219,1.0
920,"['Why are they called double-angle formulas?', 'The double-angle formulas are a special case of the sum formulas, where $$\\(\\alpha = \\beta.\\)$$']",9.25894320011139,5.287,4.874999999999998,0.0,5.0,0.0131943645,0.0
921,"['What else are they used for?', 'Deriving the double-angle formula for sine begins with the sum formula,']",8.227997422218323,7.131,4.392317422778759,0.0,5.0,0.01859777,0.0
922,"['What is the double angle for cosine?', 'Deriving the double-angle for cosine gives us three options.']",8.244884014129639,6.336,4.221928094887361,0.0,6.0,0.017466826,1.0
923,"['What are the options?', 'First, starting from the sum formula, $$\\(\\cos\\left( {\\alpha + \\beta} \\right) = \\cos\\;\\alpha\\;\\cos\\;\\beta - \\sin\\;\\alpha\\;\\sin\\;\\beta,\\)$$ and letting $$\\(\\alpha = \\beta = \\theta,\\)$$ we have']",8.545227646827698,4.288,5.648178742696579,0.0,3.0,0.010429831,0.5
924,"['What can you tell me about the Pythagorean properties?', 'Using the Pythagorean properties, we can expand this double-angle formula for cosine and get two more variations.']",9.287012815475464,5.828,4.82516405232236,0.0,8.0,0.016587202,0.5
925,"['What is the first variation?', 'The first variation is:']",9.894053339958191,8.383,3.5465935642949393,0.0,4.0,0.013257195,0.5
926,"['How would you use the double-angle formulas?', 'Draw a triangle to reflect the given information.']",9.210189580917358,5.54,4.247927513443585,0.0,6.0,0.017341165,0.5
927,"['What is the other side of the triangle tangent to?', 'Determine the correct double-angle formula.']",9.71634566783905,5.54,4.247927513443585,0.0,9.0,0.015581916,0.5
928,"['What is the result of determining the correct formula?', 'Substitute values into the formula based on the triangle.']",9.60921823978424,4.542,4.459431618637297,0.0,8.0,0.009110395,0.0
929,"['How would you use the formula to find the exact value?', 'Simplify.']",8.054965138435364,6.776000000000001,4.0,0.0,10.0,0.011937759,1.0
930,"['What is the process of establishing identities?', 'Establishing identities using the double-angle formulas is performed using the same steps we used to derive the sum and difference formulas.']",9.066049456596375,4.035,4.937499999999999,0.0,6.0,0.011120965,1.0
931,"['What steps do you take?', 'Choose the more complicated side of the equation and rewrite it until it matches the other side.']",9.521512985229492,7.723000000000001,4.7004397181410935,0.0,4.0,0.020960633,0.5
932,"['What is reduction?', 'The double-angle formulas can be used to derive the reduction formulas, which are formulas we can use to reduce the power of a given expression involving even powers of sine or cosine.']",8.816834688186646,5.371,5.321928094887363,0.0,2.0,0.010869644,0.0
933,"['What do the reduction formulas accomplish?', 'They allow us to rewrite the even powers of sine or cosine in terms of the first power of cosine.']",9.520201683044434,6.6739999999999995,4.906890595608518,0.0,5.0,0.01237757,0.0
934,"['What are reduction formulas?', 'These formulas are especially important in higher-level math courses, calculus in particular.']",9.680837988853455,0.414,4.392317422778759,0.0,3.0,0.010995304,1.0
935,"['What can you tell me about the power reduction formulas?', 'Also called the power-reducing formulas, three identities are included and are easily derived from the double-angle formulas.']",9.679653644561768,4.085,5.0,0.0,9.0,0.01847211,1.0
936,"['What are the double-angle formulas?', 'We can use two of the three double-angle formulas for cosine to derive the reduction formulas for sine and cosine.']",8.574822545051575,5.879,4.720049960644813,0.0,4.0,0.013257195,1.0
937,"['What is the first double-angle formula we can use?', 'Let’s begin with $$\\(\\cos\\left( {2\\theta} \\right) = 1 - 2\\;\\sin^{2}\\theta.\\)$$ Solve for $$\\(\\sin^{2}\\theta:\\)$$']",8.05321991443634,8.159,5.482012821182286,0.0,8.0,0.015267765,0.5
938,"['What is it about?', 'The next set of identities is the set of half-angle formulas, which can be derived from the reduction formulas and we can use when we have an angle that is half the size of a special angle.']",8.70047390460968,7.6049999999999995,5.480083695187448,0.0,3.0,0.01608456,0.0
939,"['What are these half-angle formulas?', 'If we replace $$\\(\\theta\\)$$ with $$\\(\\frac{\\alpha}{2},\\)$$ the half-angle formula for sine is found by simplifying the equation and solving for $$\\(\\sin\\left( \\frac{\\alpha}{2} \\right).\\)$$']",8.324143290519714,4.881,5.474112318940238,0.0,4.0,0.02107848,0.0
940,"['What are the other half-angle formulas?', 'Note that the half-angle formulas are preceded by a $$\\(\\pm\\)$$ sign.']",9.771763682365417,6.285,4.6644977792004605,0.0,5.0,0.015204934,1.0
941,"['How is it used?', 'This does not mean that both the positive and negative expressions are valid.']",9.484103322029114,7.976999999999999,4.392317422778759,0.0,3.0,0.01237757,0.0
942,"['Is there more information?', 'Rather, it depends on the quadrant in which $$\\(\\frac{\\alpha}{2}\\)$$ terminates.']",7.824274301528931,6.437,4.983788058752394,0.0,3.0,0.012000589,1.0
943,"['What is the value of 2 in the expression?', 'Draw a triangle to represent the given information.']",9.28722858428955,6.285,4.392317422778759,0.0,8.0,0.011183795,1.0
944,"['How many times is 1 in the expression?', 'Determine the correct half-angle formula.']",7.229816317558289,5.642,4.08746284125034,0.0,7.0,0.01633588,0.5
945,"['What other information does the equation need?', 'Substitute values into the formula based on the triangle.']",8.394809365272522,4.644,4.321928094887362,0.0,6.0,0.009361716,0.5
946,"['What else does the formula need?', 'Simplify.']",8.234525918960571,6.437,3.4594316186372978,0.0,5.0,0.01419965,1.0
947,"['What is the picture representing?', 'A band marches down the field creating an amazing sound that bolsters the crowd.']",9.29822027683258,7.029000000000001,4.523561956057013,0.0,4.0,0.009864358,0.0
948,"['What is the sound representing?', 'That sound travels as a wave that can be interpreted using trigonometric functions.']",9.619180560112,6.234,4.459431618637297,0.0,4.0,0.011874928,0.5
949,"['What is the function representing?', 'For example, Figure 2 represents a sound wave for the musical note A.']",8.844348788261414,6.234,4.523561956057013,0.0,4.0,0.009550206,0.0
950,"['What are the identities?', 'In this section, we will investigate trigonometric identities that are the foundation of everyday phenomena such as sound waves.']",9.327197670936584,5.134,4.735926350629033,0.0,3.0,0.011560776,0.5
951,"['What is the content about?', 'We have already learned a number of formulas useful for expanding or simplifying trigonometric expressions, but sometimes we may need to express the product of cosine and sine as a sum.']",8.680958151817322,6.167,5.357552004618084,0.0,4.0,0.014011159,0.5
952,"['What kind of formula is used for this?', 'We can use the product-to-sum formulas, which express products of trigonometric functions as sums.']",8.728070259094238,6.877,4.754887502163469,0.0,7.0,0.01438814,0.5
953,"['What other trigonometric functions can we use for these?', 'Let’s investigate the cosine identity first and then the sine identity.']",9.857778549194336,6.133,4.7004397181410935,0.0,8.0,0.019980038,0.0
954,"['What does it say?', 'We can derive the product-to-sum formula from the sum and difference identities for cosine.']",8.862579464912415,6.234,4.459431618637297,0.0,3.0,0.011812098,0.5
955,"['What does this lead to?', 'If we add the two equations, we get:']",8.960596323013306,10.0,4.169925001442313,0.0,4.0,0.013257195,1.0
956,"['What is the relationship among the three sides of a right-angled triangle according to the Py', 'Write the formula for the product of cosines.']",9.806246161460876,5.558,4.754887502163469,0.0,14.0,0.01822079,0.5
957,"['What is the relationship among the three sides of a right-angled triangle according to the Py', 'Substitute the given angles into the formula.']",9.876948595046997,3.967,4.7004397181410935,0.0,14.0,0.01822079,0.0
958,"['What is the relationship among the three sides of a right-angled triangle according to the Py', 'Simplify.']",9.826849699020386,5.422,4.321928094887362,0.0,14.0,0.01822079,1.0
959,"['What else did you learn in this section?', 'Next, we will derive the product-to-sum formula for sine and cosine from the sum and difference formulas for sine.']",8.900442719459534,7.468999999999999,4.937499999999999,0.0,7.0,0.1140901,0.5
960,"['How do you determine the product-to-sum formula?', 'If we add the sum and difference identities, we get:']",9.169010519981384,6.285,4.459431618637297,0.0,6.0,0.008733413,1.0
961,"['How can this be derived?', 'Expressing the product of sines in terms of cosine is also derived from the sum and difference identities for cosine.']",7.696118950843811,6.725,4.857980995127571,0.0,4.0,0.012943043,0.5
962,"['What is the difference?', 'In this case, we will first subtract the two cosine formulas:']",9.035593271255493,8.078,4.321928094887362,0.0,3.0,0.015204934,1.0
963,"['Which of these three steps is the correct step to use when working out any given product?', 'Some problems require the reverse of the process we just used.']",9.819087386131287,8.265,5.0,0.0,16.0,0.009424546,0.5
964,"['What is the most common product to express?', 'The sum-to-product formulas allow us to express sums of sine or cosine as products.']",8.36809515953064,6.877,4.623516641218016,0.0,7.0,0.009361716,0.0
965,"['What is the formula to use to express sin?', 'These formulas can be derived from the product-to-sum identities.']",9.782589077949524,6.234,4.459431618637297,0.0,8.0,0.019854378,0.0
966,"['How can the product-to-sum identities be derived?', 'For example, with a few substitutions, we can derive the sum-to-product identity for sine.']",8.82667362689972,4.39,4.754887502163469,0.0,6.0,0.0126288915,0.5
967,"['What is the formula to use to express cosine?', 'Let $$\\(\\frac{u + v}{2} = \\alpha\\)$$ and $$\\(\\frac{u - v}{2} = \\beta.\\)$$']",7.9656982421875,7.976999999999999,5.043856189774724,0.0,8.0,0.019477395,0.0
968,"['Who is known as the founder of geometry?', 'Thales of Miletus (circa 625–547 BC) is known as the founder of geometry.']",9.753457307815552,7.773999999999999,4.310443057719025,0.0,7.0,0.012880214,1.0
969,"['Why did he become so famous?', 'The legend is that he calculated the height of the Great Pyramid of Giza in Egypt using the theory of similar triangles, which he developed by measuring the shadow of his staff.']",9.344862699508667,6.0649999999999995,5.426264754702098,0.0,5.0,0.030977672,0.0
970,"['What is the parallel triangles theory?', 'Based on proportions, this theory has applications in a number of areas, including fractal geometry, engineering, and architecture.']",9.592733979225159,1.7,5.0,0.0,5.0,0.014136819,0.0
971,"['What is a similar triangle?', 'Often, the angle of elevation and the angle of depression are found using similar triangles.']",9.4161856174469,3.595,4.483856189774723,0.0,4.0,0.014576632,0.0
